smile,training_smile,hit,similarity
CCN(CC)C(=O)c1cccnc1,C1CN(CCN1C(=O)C2=CC=CC=C2)C(=O)C3=CN=CC=C3,0,0.7572815533980582
Cc1cn(cn1)-c1cc(NC(=O)c2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)cc(c1)C(F)(F)F,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC(=O)C4=CC=CC(=C4)C5=CC(=O)NN=C5.C(=O)(C(F)(F)F)O,0,0.694954128440367
CC1(C)NC(=O)N(C1=O)c1ccc(c(c1)C(F)(F)F)[N+]([O-])=O,CC1=CC(=CC=C1)N2C(=O)C3(CCCCC3)NC2=O,0,0.67302192564347
COC(=O)C1=C(NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC(C)C)C#N,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC,0,0.9201793721973094
CS(=O)(=O)Nc1ccc(cc1Oc1ccccc1)[N+]([O-])=O,CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=CC=C2,0,1.0
COCCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC(C)C,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC,0,1.0
[O-][N+](=O)c1cncn1CCN1CCOCC1,CC1=NC=C(N1CC(=O)NC(C)(C)C)[N+](=O)[O-],0,0.579092159559835
Cc1ncc(CNC(=O)N(CCCl)[N+][O-])c(N)n1,CC1=NC=C(C(=N1)N)CN=CC2=CC=C(C=C2)Cl,0,0.4355108877721943
COC(=O)c1ccc2c(NC(=O)\C2=C(/Nc2ccc(cc2)N(C)C(=O)CN2CCN(C)CC2)c2ccccc2)c1,CN1CCN(CC1)C2=CC=CC=C2/C=C/3\C4=CC=CC=C4NC3=O,0,0.5870445344129555
NC(=O)c1cccc2cn(nc12)-c1ccc(cc1)[C@@H]1CCCNC1,CC1=CC=C(C=C1)N2C(=O)C3=C(N2)C4=C(C=C3)C(=O)C5=CC=CC=C5C4=O,0,0.5618754803996926
[O-][N+](=O)c1cnc(s1)N1CCNC1=O,C1=CC=C(C=C1)NC(=O)NC2=NC=C(S2)[N+](=O)[O-],0,0.5435630689206762
CCC(C)C(N)C(=O)N\C(=C/C)C(=O)NC1CSCC(NC(=O)C(CC(C)C)NC(=O)C(=C)NC(=O)C(NC1=O)C(C)CC)C(=O)NC1C(C)SCC(NC(=O)CNC(=O)C2CCCN2C1=O)C(=O)NC(CCCCN)C(=O)NC1C(C)SCC(NC(=O)CNC(=O)C(CCSC)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)CNC1=O)C(=O)NC(CC(N)=O)C(=O)NC(CCSC)C(=O)NC(CCCCN)C(=O)NC1C(C)SCC2NC(=O)C(NC(=O)C(C)NC1=O)C(C)SCC(NC(=O)C(Cc1c[nH]cn1)NC2=O)C(=O)NC(CO)C(=O)NC(C(C)CC)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(C(C)C)C(=O)NC(=C)C(=O)NC(CCCCN)C(O)=O,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](C(C)C)N,0,0.6491092176607282
COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1[N+]([O-])=O)C(=O)OCC(C)C,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,0,0.95897903372835
CNCCC(Oc1ccccc1OC)c1ccccc1,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F.Cl,0,0.6857142857142857
O[As](O)(=O)c1ccc(cc1)[N+]([O-])=O,C1=CC(=CC=C1N)[As](=O)(O)O,0,0.7164179104477612
CC(=O)Oc1ccccc1C(=O)Nc1ncc(s1)[N+]([O-])=O,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],0,1.0
CC(=O)C(=Cc1cc(O)c(O)c(c1)[N+]([O-])=O)C(C)=O,CCOCCCNC(=O)/C(=C/C1=CC(=C(C(=C1)OC)O)[N+](=O)[O-])/C#N,0,0.6506602641056423
CCN(Cc1ccc(Cl)nc1)C(\NC)=C\[N+]([O-])=O,C1CN(/C(=C/[N+](=O)[O-])/N1)CC2=CN=C(C=C2)Cl,0,0.9016393442622951
CC(=O)Nc1ncc(s1)[N+]([O-])=O,CCCCC(=O)NC1=NC=C(S1)[N+](=O)[O-],0,0.8687089715536105
[O-][N+](=O)c1cc(ccc1C(=O)C1C(=O)CCCC1=O)C(F)(F)F,C1C(=O)C2=C(C1=O)C(=CC=C2)[N+](=O)[O-],0,0.5601703940362087
CCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC,CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C,0,1.0
CCN(CC)CCOC(=O)C1(CCCC1)c1ccc(cc1)[N+]([O-])=O,CCN(CC)CCOC(=O)C1(CCCC1)C2=CC=CC=C2.Cl,0,0.8413685847589425
[O-][N+](=O)c1ccc(\C=N\N2CC(=O)NC2=O)o1,C1C(=O)NC(=O)N1/N=C/C2=CC=C(O2)[N+](=O)[O-],0,1.0
NC(=O)N\N=C\c1ccc(o1)[N+]([O-])=O,COC(=O)N/N=C/C1=CC=C(O1)[N+](=O)[O-],0,0.844097995545657
NC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,C1CC1CNC(=O)C2=CC(=CC(=C2)[N+](=O)[O-])[N+](=O)[O-],0,0.7640918580375783
CNC(=O)N(C)[N+][O-],C1C(=O)NC(=O)N1,0,0.17391304347826086
Oc1ccc([N+]([O-])=O)c2cccnc12,C1=CC2=C(C=CC(=C2N=C1)O)[N+](=O)[O-],0,1.0
CN\C(NCCSCc1csc(CN(C)C)n1)=C/[N+]([O-])=O,CC(C)C1=CSC(=N1)CN2CCN(C(C2)CCO)CC=C(C)C,0,0.3413705583756345
CCN(CC)Cc1nccn1-c1ccc(cc1C(=O)c1ccccc1Cl)[N+]([O-])=O,CC1=CC=C(C=C1)N2C=NC(=C2C(=O)C3=CC(=CC=C3)[N+](=O)[O-])N,0,0.5250936329588015
O=C(NCc1ccccn1)Nc1nnc(o1)-c1ccco1,CC(=O)NC1=NN=C(O1)C2=CC=CO2,0,0.6715686274509803
Cl[Ru+3](Cl)(Cl)(Cl)([n+]1cc2ccccc2[nH]1)[n+]1cc2ccccc2[nH]1,C1CN(CCN1C(=O)C2=NNC3=CC=CC=C32)S(=O)(=O)C4=CC5=CC=CC=C5C=C4,0,0.3146853146853147
Cl[Ru](Cl)(Cl)(Cl)([n+]1cc2ccccc2[nH]1)[n+]1cc2ccccc2[nH]1,C1CN(CCN1C(=O)C2=NNC3=CC=CC=C32)S(=O)(=O)C4=CC5=CC=CC=C5C=C4,0,0.3146853146853147
Nc1ncc2C(=O)CC(Cc2n1)c1ccco1,C1C(CC(=O)C2=CN=C(N=C21)N)C3=CC=CO3,0,1.0
OC(CC1c2ccccc2-c2cncn12)C1CCCCC1,C1CCC2(C1)CC3=CC=CC=C3C4=C2C(=O)N(C(=N4)SCC#N)CC5=CC=CC=C5,0,0.5433596118859915
CC1(O)C(O)C(CO)OC1n1ccc(N)nc1=O,C1=CN(C(=O)N=C1N)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O.Cl,0,0.8736426456071076
CN[C@H](CC(O)=O)C(O)=O,CCOC(=O)C(CC(=O)O)N1CCCCC1,0,0.38440111420612816
CN1CCN(CC1)c1ccc(OC(F)(F)F)c(Nc2ncc3CCc4c(nn(CCO)c4-c3n2)C(N)=O)c1,CCOC(=O)C1=C(OC2=C(C13C4=CC(=CC5=C4N(C3=O)C(C=C5C)(C)C)OC)C(=O)OC(=C2)C)N,0,0.7103825136612022
Cc1cc(OCc2nnc(SC3CCCC3)n2-c2cccnc2)ccc1-c1ccc(cc1)S(C)(=O)=O,CC1=CC(=CC=C1)OCC2=NN=C(N2C3=CC=CC=C3)SCCC(=O)O,0,0.6775862068965517
CN1CCC(CC1)NC(=O)c1cc(on1)-c1c(O)cc(O)cc1Oc1ccc(cc1)[N+]([O-])=O,C1CCC(C1)NC(=O)C2=NOC(=C2)C3=CC=CC=C3O,0,0.698284561049445
CCc1cccc(CC)c1NC(=O)c1nn(C)c-2c1CCc1cnc(Nc3ccc(cc3OC(F)(F)F)C(=O)NC3CCN(C)CC3)nc-21,CCOC(=O)C1=C(OC2=C(C13C4=CC(=CC5=C4N(C3=O)C(C=C5C)(C)C)OC)C(=O)OC(=C2)C)N,0,0.7588264545002487
COc1ccccc1C1(O)CCN(CCCn2c3ccccc3c3ccccc23)CC1,COC1=CC=CC=C1CCC(=O)NCCCN2C=CC3=CC=CC=C32,0,0.6361474435196195
CC(C)[C@H]1c2ccc(F)cc2CC[C@@]1(CCN(C)CCCc1nc2ccccc2[nH]1)OC(=O)C1CC1,CC(=O)OC1CC2(C(CCC2=O)C3C1C4=C(CC3)C=C(C=C4)O)C,0,0.5656071719641402
COC(=O)CN1CN(c2ccccc2)C2(CCN(Cc3cccc4ccccc34)CC2)C1=O,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(=O)C4=CC=C(C=C4)F,0,0.6541417591801879
OC(=O)C1=CCCN(CCON=C(c2ccccc2)c2ccccc2)C1,CN(C)CCCO/N=C(\C1=CC=CC=C1)/C2=CC=NC=C2.C(=O)(C(=O)[O-])[O-],0,0.4697508896797153
CC(=O)Oc1ccccc1C(=O)Oc1cccc(CO[N+]([O-])=O)c1,CC(=O)OC1=CC=CC=C1C(=O)OC2=CC=C(C=C2)/C=N/N3C=NN=C3,0,0.685131195335277
COc1ccc(cc1OC)-c1cc(=O)c2c(OC)c(OC)c(OC)c(OC)c2o1,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC,0,1.0
COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c1cccs1,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=C(C=C3)F,0,0.7547683923705722
Cc1ccc2nc(N)nc(O)c2c1Sc1ccncc1,CC1=CC2=C(C=C1)N=C(N=C2OC)N=C(N)N,0,0.5608938547486033
CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C)C(C)=O,CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,0,0.9707520891364902
CN1CC(c2ccccc2)c2cccc(N)c2C1,CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3.C(=C\C(=O)O)\C(=O)O,0,0.9545454545454546
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,CC(C)/C=C\CCCCC(=O)NCC1=CC(=C(C=C1)O)OC,0,0.9128205128205128
CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,CCCC1=CC=C(C=C1)OCC(=O)O,0,0.7018181818181818
Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]45[C@@H](Oc1c24)c1[nH]c2[C@@H]4Oc6c7c(C[C@H]8N(CC9CC9)CC[C@@]47[C@@]8(O)Cc2c1C[C@@]35O)ccc6O,C1CC1CN2CC[C@]34[C@@H]5C6=C(C[C@]3(C2CC7=C4C(=C(C=C7)O)O5)O)C8=CC=CC=C8N6.O.Cl,0,0.9615589962626802
CNCCC=C1c2ccccc2C=Cc2ccccc12,CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1.Cl,0,0.8208955223880597
CC[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(O)C#C,CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,0,0.7024029574861368
NC[C@H](O)c1ccc(O)c(O)c1,CC(C)NCC(C1=CC(=C(C=C1)O)O)O.Cl,0,0.8421052631578947
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,0,1.0
CC(=O)O[C@]1(CCC2C3CCC4=CC(=O)CC[C@@H]4C3CC[C@]12C)C#C,CC(=O)O[C@]1(CCC2[C@@]1(CCC3C2CCC4=CC(=O)CC[C@H]34)C)C#C,0,1.0
CCCCCCC(=O)O[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C)C#C,CC(=O)O[C@]1(CCC2[C@@]1(CCC3C2CCC4=CC(=O)CC[C@H]34)C)C#C,0,0.9630252100840336
C[C@]12CCC3C(CCC4=C3CCC(=O)C4)C1CC[C@@]2(O)C#C,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3CCC(=O)C4,0,1.0
CCn1cc(C(O)=O)c(=O)c2cc(F)c(cc12)N1CCNCC1,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,0,1.0
NCCC(Oc1ccc(cc1)C(F)(F)F)c1ccccc1,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F.Cl,0,0.9516129032258065
CC[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(OC(C)=O)C#C,CC(=O)O[C@]1(CCC2[C@@]1(CCC3C2CCC4=CC(=O)CC[C@H]34)C)C#C,0,0.7781109445277361
CC[C@]12CCC3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,0,1.0
C1CNC(C1)c1cccnc1,C1CCNC(C1)C2=CN=CC=C2,0,0.8654822335025381
CNCCC=C1c2ccccc2CCc2ccccc12,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,0,1.0
CC(C)CC(N)C(=O)NC1C(O)c2ccc(Oc3cc4cc(Oc5ccc(cc5Cl)C(O)C5NC(=O)C(NC(=O)C4NC(=O)C(CC(N)=O)NC1=O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1C(NC5=O)C(O)=O)c3OC1OC(CO)C(O)C(O)C1OC1CC(C)(N)C(O)C(C)O1)c(Cl)c2,CCOC(=O)C1=C(OC2=C(C13C4=CC(=CC5=C4N(C3=O)C(C=C5C)(C)C)OC)C(=O)OC(=C2)C)N,0,0.8047454275827979
COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]1N(C)CCc2cc3OCOc3c(OC)c12,CN1CCC2=CC3=C(C(=C2C1C4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3.Cl,0,1.0
COc1ccc2[C@@H](OC(=O)c2c1OC)[C@@H]1N(C)CCc2cc3OCOc3c(OC)c12,CN1CCC2=CC3=C(C(=C2C1C4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3.Cl,0,1.0
N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O,CC(C)CC(C(=O)N)NC(=O)C(CO)NC(=O)C1CCC(=O)N1,0,0.47294938917975565
CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,CC1=CC=C(N1)C(=O)OC2C(C(OC(C2OC)(C)C)OC3=C(C4=C(C=C3)C(=C(C(=O)O4)NC(=O)C5=CC(=C(C=C5)O)CC=C(C)C)O)Cl)O,1,0.8362751065124772
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O,C[C@]12CCC(=O)C=C1CC[C@@H]3C2[C@@H](C[C@]4(C3CCC4=O)C)O,0,1.0
CC(C)C[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc12)C(O)=O,C1CC(N(C1)C(=O)OCC2C3=CC=CC=C3C4=CC=CC=C24)C(=O)O,0,0.8478527607361963
OC(=O)c1cc(ccc1NCCCc1ccccc1)[N+]([O-])=O,C1=CC(=C(C=C1[N+](=O)[O-])C(=O)O)NCCO,0,0.8482758620689655
CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc(Cl)c1C#N,C1C(CC2=CC=CC=C21)NCC(COC3=CC=C(C=C3)Cl)O,0,0.5101156069364162
CC(C)n1c2ccccc2c2c(C)c(NC(=O)N3CCOCC3)ccc12,CCN1C2=C(C=C(C=C2)NC(=O)N3CCOCC3)C4=CC=CC=C41,0,0.7301775147928994
CCOC(=O)c1c(O)nc2cccc3C(=O)c4ccccc4-c1c23,CCOC(=O)C1=C2C3=CC=CC=C3C(=O)C4=C2C(=CC=C4)NC1=O,0,0.8358103326256192
C[C@H](Nc1cc(cc(Nc2cnccn2)n1)-c1cnn(C)c1)c1ccc(F)cc1,CC(C1=CC=C(C=C1)F)NC2=NC(=NC3=CC=CC=C32)C4=CN=CC=C4,0,0.4407783417935702
FC(F)(F)c1cc(NC(=S)Nc2ccc(Br)cc2-c2nnn[nH]2)cc(c1)C(F)(F)F,CN1C(=NN=N1)C2=C(C=CC(=C2)Br)NC(=O)C3=CC=CC=C3,0,0.5078698845750262
Oc1ccc(cc1NC(=O)Nc1cc(ccc1O)C(F)(F)F)C(F)(F)F,CC1=CC(=C(C=C1)OC(F)F)NC(=O)NC2=CC=CC(=C2)C(F)(F)F,0,0.7777777777777778
Nc1ncc(Cc2ccc(Br)cc2)s1,CNC1=NC=C(S1)CC2=CC=CC=C2,0,0.7735368956743003
ON=C1C(=O)Nc2c1ccc(Cl)c2Cl,CC1=CC(=CC=C1)N=C2C3=C(C(=CC=C3)Cl)NC2=O,0,0.6590683845391476
FC(F)(F)c1cccc(NC(=O)Nc2ccc(Br)cc2-c2nnn[nH]2)c1,CN1C(=NN=N1)C2=C(C=CC(=C2)Br)NC(=O)C3=CC=CC=C3,0,0.5660377358490566
CN1C2CCC1C=C(C2)c1sccc1Br,CC1(CC(=CC(N1C=O)(C)C)C2=CC=C(S2)C=O)C,0,0.6156824782187803
FC(F)(F)c1cc(NC(=O)Nc2c(Br)cc(Br)cc2-c2nnn[nH]2)cc(c1)C(F)(F)F,CN1C(=NN=N1)C2=C(C=CC(=C2)Br)NC(=O)C3=CC=CC=C3,0,0.5341365461847389
Cc1c([nH]c(N)c1C#N)-c1ccccc1F,CN1C(=C(C(=C1N)C#N)C#N)C2=CC=CC=C2,0,0.63107822410148
C1C[C@@H](Nc2nc3ccccc3[nH]2)c2ccccc2C1,CC1=CC(=C(C=C1)C)C(=O)NC2=NC3=CC=CC=C3N2,0,0.5267379679144385
N#Cc1cccc(c1)-c1nc(no1)-c1cccnc1,CC1=CC=C(C=C1)C2=NC(=NO2)C3=CN=CC=C3,0,0.8235294117647058
CCN(CC)CCCC(C)Nc1nc(C)cc(Nc2ccc3nc(C)cc(N)c3c2)n1,CC1=CC(=NC(=N1)N2CCOCC2)NC3=CC=CC=C3,0,0.5738068812430632
C\C(c1ccccn1)=N/NC(=S)N1CCC1,C/C(=N\NC(=S)NCC=C)/C1=CC=CC=N1,0,0.85
Oc1ccc([N+][O-])c2cccnc12,C1=CC2=C(C=CC(=C2N=C1)O)[N+](=O)[O-],0,0.8432835820895522
CCCC(C)NC(=O)c1ccc(Cl)c(Cl)c1,CCCNC(=O)C1=CC(=C(C=C1)Cl)Cl,0,0.8704225352112676
CC(=C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12,CC(=C)[C@@H]1CC[C@]2(C1C3CCC4[C@]5(CC[C@@H](C(C5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C(=O)O,0,0.7530487804878049
COc1ccc(OC)c2c1[nH]c1ccccc1c2=S,COC1=C2C=CC(=NC2=C(C=C1)OC)C3=CC=NC=C3,0,0.5415162454873647
Cc1ccc(cc1)\C=C1/CNC\C(C1=O)=C/c1ccc(C)cc1,CN1C/C(=C\C2=CC=NC=C2)/C(=O)/C(=C\C3=CC=NC=C3)/C1,0,0.7306889352818372
ClC1=C(NCCN2CCOCC2)C(=O)c2ncccc2C1=O,C1COCCN1CCNC2=C(C(=O)C3=CC=CC=C3C2=O)Cl,0,0.6589347079037801
Cc1ccc(cc1)S(=O)(=O)c1ccc(o1)[N+]([O-])=O,COC(=O)C1=CC=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)[N+](=O)[O-],0,0.4139240506329114
OCCSC1=C(SCCO)C(=O)c2ccccc2C1=O,CC1=CC=C(C=C1)SC2=C(C(=O)C3=CC=CC=C3C2=O)SC4=CC=C(C=C4)C,0,0.5704772475027747
CO[C@H]1CC=C2CCN3CCC4=C(CC(=O)OC4)[C@]23C1,C/C=C\1/CC(=C)[C@@](C(=O)OCC2=CCN3[C@H]2[C@@H](CC3)OC1=O)(C)O,0,0.5340030911901081
C(CNc1ccnc2cc(Cl)ccc12)Nc1ccnc2cc(Cl)ccc12,CCN(CC)CCNC1=C2C=CC(=CC2=NC=C1)Cl,0,0.9127789046653144
[O-][N+](=O)c1cc(c(\C=C\c2ccc(Cl)c(Cl)c2)cc1\C=C\c1ccc(Cl)c(Cl)c1)[N+]([O-])=O,CC1=C(C(=C(C(=C1[N+](=O)[O-])C)[N+](=O)[O-])C)N,0,0.5311475409836065
CC(C)CCNc1ncccc1C(=O)N1CCN(Cc2ccccc2)CC1,C1CCCN(CC1)C2=C(C=CC=N2)C(=O)NCCC3=CC=CC=C3,0,0.7088452088452089
Oc1cc(CNC(=S)\C=C\c2cc(O)c(O)c(Br)c2)cc(O)c1O,COC1=C(C(=CC(=C1)/C=C/C(=O)O)Br)O,0,0.5363036303630363
[O-][N+](=O)c1ccccc1S(=O)(=O)NC[C@H]1CC[C@H](CNCC2CCc3ccccc3C2)CC1,CC1CC(CN(C1)S(=O)(=O)C2=CC=CC=C2[N+](=O)[O-])C,0,0.6976483762597985
CC(C)C[C@H](NC(=O)Cn1cc(C(=O)C(F)(F)F)c2cc(NS(=O)(=O)c3ccc(C)cc3)ccc12)C(O)=O,C1COCCN1C(=O)CN2C=C(C3=CC=CC=C32)C(=O)C(F)(F)F,0,0.6944219886822959
OC(=O)c1n(Cc2ccc(Cl)cc2)c2ccc(Cl)cc2c1Sc1ccccc1,CN1C2=CC=CC=C2C(=C1C(=O)OC)SC3=CC=CC=C3,0,0.7785179017485429
Cc1nc2c(O)cccc2c(=O)[nH]1,CC1=NC2=C(C=C(C=C2)OC)C(=O)N1,0,0.7876712328767124
Nc1nc(OCC2CCCCC2)c2[nH]cnc2n1,C1CCC(CC1)COC2=NC(=NC3=C2NC=N3)N,0,1.0
O=c1cc(oc2c3ccccc3ccc12)N1CCOCC1,CCOC(=O)NC1=CC(=O)C2=CC=CC=C2O1,0,0.6005434782608695
O=c1cc(oc2c(cccc12)-c1cccc2c3ccccc3sc12)N1CCOCC1,CC1=CC(=CC=C1)C2=C(OC3=C(C=CC=C3C2=O)C)NC(=O)C4=CC=CO4,0,0.536067892503536
Nc1nc(N)c([N+][O-])c(OCC2CCCCC2)n1,C1CCC(CC1)COC2=NC(=NC(=C2N=O)N)N,0,0.7911764705882353
Clc1ccc(CC2C(=O)N=C3SCCN3C2=O)cc1,C1CCC(CC1)NC(=O)CSC2=NC(=O)C(C(=O)N2)CC3=CC=CC=C3,0,0.6857772877618522
COc1ccc(C2=NC(C(N2C(=O)N2CCNC(=O)C2)c2ccc(Cl)cc2)c2ccc(Cl)cc2)c(OC(C)C)c1,CN1[C@H]2C(=C(N=C3[C@@]2(C[C@H](N3C(=O)C4=CC=CS4)C(=O)OC)C5=C1C=CC(=C5)OC)C(=O)OC)C(=O)OC,0,0.6307074761665831
COc1ccc(C2=N[C@@H]([C@@H](N2C(=O)N2CCNC(=O)C2)c2ccc(Cl)cc2)c2ccc(Cl)cc2)c(OC(C)C)c1,CN1[C@H]2C(=C(N=C3[C@@]2(C[C@H](N3C(=O)C4=CC=CS4)C(=O)OC)C5=C1C=CC(=C5)OC)C(=O)OC)C(=O)OC,0,0.6307074761665831
O=C(Nc1nc2ccc(NC(=O)C34CC5CC(CC(C5)C3)C4)cc2s1)c1ccccc1,CC(=O)NC1=CC2=C(C=C1)N=C(S2)NC(=O)C3=CN=CC=C3,0,0.7701149425287356
Nc1ncnc2n(cc(-c3cccc(OCc4ccccc4)c3)c12)[C@H]1C[C@H](CN2CCCC2)C1,C1=CC=C(C=C1)C2=C(N(C3=NC=NC(=C23)NCCCN4C=CN=C4)CC5=CC=CO5)C6=CC=CC=C6,0,0.6059082338152105
Nc1ncnc2n(cc(-c3cccc(OCc4ccccc4)c3)c12)[C@@H]1C[C@H](CN2CCC2)C1,C1=CC=C(C=C1)C2=C(N(C3=NC=NC(=C23)NCCCN4C=CN=C4)CC5=CC=CO5)C6=CC=CC=C6,0,0.6046511627906976
CCNC(=O)c1noc(c1-c1ccc(CN2CCOCC2)cc1)-c1cc(C(C)C)c(O)cc1O,CCC1=CC(=C(C=C1OC)O)C2=C(C(=NO2)C)C3=CSC=N3,0,0.6481741573033708
Cn1c2cnc3ccc(cc3c2n(-c2ccc(cc2)C(C)(C)C#N)c1=O)-c1cnc2ccccc2c1,CC1=CC2=C(C=C1)N(C3=C2N(C(=O)N(C3=O)C4=CC=CC=C4)CC(=O)NCC5CCCO5)C,0,0.641358024691358
CCN1CCN(CC1)c1ccc(Nc2cc(ncn2)N(C)C(=O)Nc2c(Cl)c(OC)cc(OC)c2Cl)cc1,COC1=CC(=C(C=C1)Cl)NC(=O)NCCN2CCN(CC2)C3=CC=CC=C3,0,0.49901574803149606
Cc1ccc(cc1Nc1nc(nc2n(C)ncc12)-c1cccnc1)C(=O)Nc1cccc(c1)C(F)(F)F,CC1=CC=CC=C1NC2=C3C=NN(C3=NC=N2)CC4=CC=CC=C4,0,0.6047950502706884
Fc1cc(cc(F)c1CN1CCOCC1)-c1cccc2ncc(nc12)-c1cnn(c1)C1CCNCC1,CC(C)(C)C(=O)[C@H]1[C@@H]([C@@]2(C3N1N=CC4=CC=CC=C34)C(=O)OC(=N2)C5=CC=CC=C5)C6=CC(=C(C=C6)OC)OC,0,0.5257410296411856
Cn1cc(cn1)-c1ccc2ncc(Cc3ccc4ncccc4c3)n2n1,CC1=CC(=NC2=CC(=NN12)C3=C(N(N=C3)C)C(F)(F)F)C,0,0.5531273549359458
O=C(CNCCNc1ccc(cn1)C#N)N1CCC[C@H]1C#N,C1CCC(C1)NC(=O)CN2CCN(CC2)C3=CC=CC=N3,0,0.552547770700637
COc1cccc(n1)-c1cc(F)ccc1[C@H]1Cc2nc(N)nc(C)c2C(=O)N1,COC1=C(C=C2C3CC4=C(C=NC5=C(C=NN45)C6=CC=C(C=C6)F)C(=O)N3CCC2=C1)OC,0,0.6469584991472428
